"author_id","cohort","gender","discipline","pubyear","Jr_Quantile","n_ctr","n_aff","n_colla_ctr","n_colla_aff","sequence_nr","Original_Tweets","Original_Tweeters","len_tweet","len_tweeter","with_tw","self_pro_old","self_tw_time","self_text","others_first","searched","academic_age","most_ctr","colla_ctr_Y","colla_aff_Y","n_pub_3y","n_pub_1st","n_pub_2nd","n_pub_3rd","n_pub_pro_1st","n_pub_pro_2nd","n_pub_pro_3rd","seq_nr_grp_1","min_tw_time","first_firstauthor","PUBLICATIONYEAR","PUBLICATIONMONTH","PUBLICATIONDAY","pub_order","pub_before","tw_others_num","tw_only_self","tw_only_others","discipline_new_author","author_cnt","coauthor_pro_count","coauthor_pro","with_coauthor","SocialOutlet_count","Edu_count","SocialOutlet_pro","Edu_pro","soc_or_edu_pro","max_coa_fncr_5y","max_coa_age","uniqle_dis","discipline_new_pub","self_pro","chinese_name","firstauthor_top_100","coauthor_top_100"
830,2012,"male","Engineering and Technology",2012,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"jpn","N","N",1,1,0,0,0,0,0,"first","",1,2012,NA,NA,1,0,0,0,0,"Electrical engineering, electronic engineering,  information engineering ",3,0,0,1,0,0,0,0,0,0.179282545,17,1,"Electrical engineering, electronic engineering,  information engineering ",0,NA,0,0
831,2013,"female","Medical and Health Sciences",2015,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,3,"usa","N","N",2,1,0,1,0,0,0,"first","",1,2015,7,1,2,1,0,0,0,"Biological sciences",5,0,0,1,0,0,0,0,0,1.4634613,20,NA,"Biological sciences",0,NA,1,0
832,2014,"male","Natural Sciences",2014,"Q1",2,2,2,2,1,2,2,2,2,1,0,"","",1,1,1,"chl","Y","Y",11,2,1,8,0,0,0,"first","2014-01-16",1,2014,4,1,1,0,2,0,1,"Earth and related environmental sciences",14,0,0,1,0,0,0,0,0,2.4351146,19,NA,"Earth and related environmental sciences",0,0,0,0
833,2012,"female","Engineering and Technology",2012,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"kor","N","N",3,1,1,1,0,0,0,"first","",1,2012,8,NA,1,0,0,0,0,"Other engineering and technologies",3,0,0,1,0,0,0,0,0,0.45241829,16,NA,"Other engineering and technologies",0,NA,0,0
834,2013,"female","Medical and Health Sciences",2013,"Q1",1,1,1,1,1,5,5,5,5,1,0,"","",1,1,1,"dnk","N","N",5,1,1,3,0,0,0,"first","2012-12-10",1,2013,6,NA,1,0,5,0,1,"Clinical medicine",5,0,0,1,1,0,1,0,1,1.0238743,17,NA,"Clinical medicine",0,0,0,0
835,2015,"female","Medical and Health Sciences",2015,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,1,"usa","N","N",4,3,0,1,0,0,0,"first","2016-01-12",1,2015,6,1,2,1,1,0,1,"Clinical medicine",2,0,0,1,0,0,0,0,0,0.19060823,20,NA,"Clinical medicine",0,0,0,0
836,2015,"male","Humanities",2015,"Others",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"usa","N","N",2,1,0,1,0,0,1,"first","",1,2015,NA,NA,1,0,0,0,0,"Humanities",1,0,0,0,0,0,0,0,0,0,1,1,"Humanities",0,NA,0,0
837,2012,"male","Natural Sciences",2012,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"kor","N","N",7,2,5,0,0,0,0,"first","",1,2012,3,NA,1,0,0,0,0,"Materials engineering",4,0,0,1,0,0,0,0,0,0.20450501,13,NA,"Materials engineering",0,NA,0,0
838,2013,"female","Natural Sciences",2013,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"svk","N","N",1,1,0,0,0,0,0,"first","",1,2013,8,NA,1,0,0,0,0,"Biological sciences",4,0,0,1,0,0,0,0,0,1.6516072,18,NA,"Biological sciences",0,NA,0,0
839,2016,"male","Natural Sciences",2016,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"jpn","N","N",2,1,0,1,0,0,0,"first","",1,2016,12,1,1,0,0,0,0,"Mathematics",2,0,0,1,0,0,0,0,0,0.12574047,5,1,"Mathematics",0,NA,0,0
840,2014,"female","Medical and Health Sciences",2014,"Q3",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"can","N","Y",1,1,0,0,0,0,0,"first","",1,2014,12,1,1,0,0,0,0,"Health sciences",4,0,0,1,0,0,0,0,0,1.159838835,19,NA,"Health sciences",0,NA,1,0
841,2016,"female","Natural Sciences",2016,"Q2",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"can","N","N",1,1,0,0,0,0,0,"first","2016-06-04",1,2016,8,1,1,0,1,0,1,"Biological sciences",2,0,0,1,0,0,0,0,0,0,1,NA,"Biological sciences",0,0,0,0
842,2014,"female","Natural Sciences",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",3,1,1,1,0,0,0,"first","",1,2014,12,8,1,0,0,0,0,"Physical sciences and astronomy",5,0,0,1,0,0,0,0,0,0.45800124,19,1,"Physical sciences and astronomy",0,NA,0,0
843,2013,"female","Social Sciences",2013,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"usa","N","N",1,1,0,0,0,0,0,"first","2013-07-11",1,2013,7,NA,1,0,1,0,1,"Clinical medicine",2,0,0,1,0,0,0,0,0,0.86551197,18,1,"Clinical medicine",0,0,0,0
844,2014,"male","Natural Sciences",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"usa","N","N",2,1,0,1,0,0,0,"first","",1,2014,11,1,1,0,0,0,0,"Other social sciences",3,0,0,1,0,0,0,0,0,1.2884715,19,NA,"Other social sciences",0,NA,1,0
845,2015,"male","Engineering and Technology",2015,"Q2",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,1,"gbr","N","N",2,2,0,0,0,0,0,"first","",1,2015,1,1,2,1,0,0,0,"Electrical engineering, electronic engineering,  information engineering ",4,0,0,1,0,0,0,0,0,0.42261544,18,NA,"Electrical engineering, electronic engineering,  information engineering ",0,NA,0,0
846,2013,"male","Social Sciences",2013,"Q2",1,1,2,2,1,11,6,11,11,1,0,"","",1,1,1,"ita","Y","Y",1,1,0,0,0,0,0,"first","2018-04-28",1,2013,NA,NA,1,0,11,0,1,"Sociology and political science",3,0,0,1,1,0,1,0,1,2.2909765,1,NA,"Sociology and political science",0,0,0,0
847,2013,"female","Engineering and Technology",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"chn","N","N",2,1,1,0,0,0,0,"first","",1,2014,NA,NA,2,1,0,0,0,"Other engineering and technologies",11,0,0,1,0,0,0,0,0,1.73542945,17,NA,"Other engineering and technologies",0,NA,0,0
848,2015,"female","Natural Sciences",2015,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","2015-06-25",1,2015,6,24,1,0,1,0,1,"Biological sciences",6,0,0,1,0,0,0,0,0,1.56038,14,1,"Biological sciences",0,0,0,0
849,2013,"female","Medical and Health Sciences",2015,"Q1",1,1,1,1,1,15,14,16,16,1,1,"2015-07-10","http://t.co/H3eGZWr254",1,0,3,"esp","N","N",5,2,0,3,0,0,1,"first","2015-07-09",1,2015,8,1,4,3,14,0,0,"Clinical medicine",10,0,0,1,2,0,1,0,1,3.4662642,20,NA,"Clinical medicine",1,0,0,0
850,2014,"male","Engineering and Technology",2014,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"kor","N","N",2,1,1,0,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Materials engineering",5,0,0,1,0,0,0,0,0,1.3206041,19,NA,"Materials engineering",0,NA,0,0
851,2015,"female","Medical and Health Sciences",2015,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"ind","N","N",1,1,0,0,0,0,0,"first","",1,2015,NA,NA,1,0,0,0,0,"Clinical medicine",5,0,0,1,0,0,0,0,0,1.8401101,14,NA,"Clinical medicine",0,NA,0,0
852,2012,"male","Natural Sciences",2014,"Q4",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,0,3,"chn","N","Y",2,1,0,1,0,0,0,"first","",1,2014,12,1,2,1,0,0,0,"Clinical medicine",9,0,0,1,0,0,0,0,0,0.44674104,11,NA,"Clinical medicine",0,NA,0,0
853,2012,"female","Social Sciences",2012,"Q3",1,1,1,3,1,NA,NA,0,0,0,0,"","",0,1,1,"bra","N","Y",1,1,0,0,0,0,0,"first","",1,2012,NA,NA,1,0,0,0,0,"Economics",4,0,0,1,0,0,0,0,0,0,1,NA,"Economics",0,NA,0,0
854,2015,"male","Social Sciences",2015,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"idn","N","N",2,2,0,0,0,0,0,"first","",1,2015,4,1,2,1,0,0,0,"Computer and information sciences",2,0,0,1,0,0,0,0,0,0,1,NA,"Computer and information sciences",0,NA,0,0
855,2012,"male","Natural Sciences",2012,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"mys","N","N",1,1,0,0,0,0,0,"first","",1,2012,NA,NA,1,0,0,0,0,"Biological sciences",2,0,0,1,0,0,0,0,0,0.36825105,15,NA,"Biological sciences",0,NA,0,0
856,2015,"male","Natural Sciences",2015,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,1,"esp","N","N",4,2,2,0,0,0,0,"first","2016-01-13",1,2015,NA,NA,2,1,1,0,1,"Earth and related environmental sciences",2,0,0,1,0,0,0,0,0,1.28935315,19,1,"Earth and related environmental sciences",0,0,0,0
857,2015,"male","Medical and Health Sciences",2015,"Q1",1,2,1,2,1,3,3,3,3,1,0,"","",1,1,1,"usa","N","Y",1,1,0,0,0,0,0,"first","2015-05-17",1,2015,7,1,1,0,3,0,1,"Clinical medicine",5,0,0,1,0,0,0,0,0,1.5675447,20,1,"Clinical medicine",0,0,1,0
858,2016,"male","Medical and Health Sciences",2016,"Others",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",6,2,3,1,0,0,0,"first","",1,2016,9,1,2,1,0,0,0,"Health sciences",8,0,0,1,0,0,0,0,0,0.37607834,4,NA,"Health sciences",0,NA,0,0
859,2012,"male","Medical and Health Sciences",2012,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"gbr","N","N",11,3,2,6,0,0,0,"first","",1,2012,3,NA,1,0,0,0,0,"Clinical medicine",4,0,0,1,0,0,0,0,0,0.34670916,13,1,"Clinical medicine",0,NA,1,0
860,2016,"female","Engineering and Technology",2016,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"ukr","N","N",3,1,2,0,0,0,0,"first","",1,2016,NA,NA,1,0,0,0,0,"Mathematics",4,0,0,1,0,0,0,0,0,0,1,NA,"Mathematics",0,NA,0,0
861,2013,"male","Natural Sciences",2014,"Q1",1,1,1,1,1,5,4,5,5,1,0,"","",1,0,2,"usa","N","N",4,2,1,1,0,0,0,"first","2014-08-22",1,2014,NA,NA,3,2,5,0,1,"Basic medical research",4,0,0,1,3,0,1,0,1,3.45712,19,NA,"Basic medical research",0,0,0,0
862,2012,"female","Natural Sciences",2012,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","",1,2012,3,NA,1,0,0,0,0,"Other engineering and technologies",9,0,0,1,0,0,0,0,0,0.61493225,15,NA,"Other engineering and technologies",0,NA,0,0
863,2016,"male","Engineering and Technology",2016,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"gbr","N","N",3,2,0,1,0,0,0,"first","",1,2016,2,10,1,0,0,0,0,"Electrical engineering, electronic engineering,  information engineering ",3,0,0,1,0,0,0,0,0,0.431463985,20,1,"Electrical engineering, electronic engineering,  information engineering ",0,NA,0,0
864,2013,"male","Natural Sciences",2013,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,1,"gbr","N","N",13,3,5,5,0,0,0,"first","2013-03-08",1,2013,3,19,1,0,1,0,1,"Chemical sciences",3,0,0,1,0,0,0,0,0,1.64252575,17,NA,"Chemical sciences",0,0,0,0
865,2012,"male","Medical and Health Sciences",2012,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"mys","N","N",1,1,0,0,0,0,0,"first","",1,2012,6,NA,1,0,0,0,0,"Clinical medicine",7,0,0,1,0,0,0,0,0,2.4484825,16,1,"Clinical medicine",0,NA,0,0
866,2013,"female","Medical and Health Sciences",2015,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,3,"kor","N","N",3,1,0,2,0,0,0,"first","2015-03-13",1,2015,8,1,2,1,1,0,1,"Clinical medicine",2,0,0,1,0,0,0,0,0,0.5666055,8,NA,"Clinical medicine",0,0,0,0
867,2016,"female","Medical and Health Sciences",2016,"Q1",1,2,1,2,1,2,2,2,2,1,0,"","",1,1,1,"deu","N","Y",2,1,1,0,0,0,0,"first","2016-09-27",1,2016,11,1,1,0,2,0,1,"Basic medical research",11,0,0,1,2,0,1,0,1,3.3035276,18,NA,"Basic medical research",0,0,0,0
868,2014,"male","Engineering and Technology",2014,"Q1",1,2,1,2,1,0,0,0,0,0,0,"","",0,1,1,"jpn","N","Y",8,2,3,3,0,0,0,"first","",1,2014,NA,NA,2,1,0,0,0,"Materials engineering",5,0,0,1,0,0,0,0,0,2.322025,19,NA,"Materials engineering",0,NA,0,0
869,2013,"female","Medical and Health Sciences",2013,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"nld","N","N",1,1,0,0,0,0,0,"first","",1,2013,2,NA,1,0,0,0,0,"Clinical medicine",4,0,0,1,0,0,0,0,0,2.6667292,18,1,"Clinical medicine",0,NA,0,0
870,2015,"female","Medical and Health Sciences",2016,"Q1",1,1,1,1,1,5,5,5,5,1,0,"","",1,0,2,"can","N","N",4,1,1,2,0,0,0,"first","2016-01-22",1,2016,1,1,2,1,5,0,1,"Health sciences",2,0,0,1,0,0,0,0,0,0.9932743,16,NA,"Health sciences",0,0,1,0
871,2014,"female","Natural Sciences",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"usa","N","N",1,1,0,0,0,0,0,"first","",1,2014,7,1,1,0,0,0,0,"Mathematics",2,0,0,1,0,0,0,0,0,0.31338087,9,1,"Mathematics",0,NA,1,0
872,2014,"male","Natural Sciences",2014,"Q3",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"usa","N","N",5,1,1,3,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Computer and information sciences",2,0,0,1,0,0,0,0,0,2.1110797,19,1,"Computer and information sciences",0,NA,1,0
873,2012,"male","Natural Sciences",2012,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"hkg","N","N",3,1,1,1,0,0,0,"first","",1,2012,5,1,1,0,0,0,0,"Physical sciences and astronomy",10,0,0,1,0,0,0,0,0,1.8995683,17,1,"Physical sciences and astronomy",0,NA,0,0
874,2013,"male","Natural Sciences",2014,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"chn","N","N",5,1,3,1,0,0,0,"first","",1,2014,NA,NA,3,2,0,0,0,"Earth and related environmental sciences",2,0,0,1,0,0,0,0,0,0.6614098,5,1,"Physical sciences and astronomy",0,NA,0,0
875,2015,"female","Natural Sciences",2015,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,1,"ita","N","N",11,3,5,3,0,0,0,"first","",1,2015,9,1,1,0,0,0,0,"Earth and related environmental sciences",7,0,0,1,0,0,0,0,0,1.0025005,20,NA,"Earth and related environmental sciences",0,NA,0,0
876,2014,"female","Natural Sciences",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"bra","N","N",2,1,1,0,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Agricultural Sciences",4,0,0,1,0,0,0,0,0,1.6627922,17,1,"Agricultural Sciences",0,NA,0,0
877,2015,"female","Medical and Health Sciences",2015,"Q1",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"usa","N","Y",2,2,0,0,0,0,0,"first","",1,2015,5,1,1,0,0,0,0,"Health sciences",4,0,0,1,0,0,0,0,0,1.4711253,20,1,"Health sciences",0,NA,0,0
878,2012,"male","Natural Sciences",2012,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,1,"bra","N","N",7,2,3,2,0,0,0,"first","",1,2012,8,20,1,0,0,0,0,"Physical sciences and astronomy",5,0,0,1,0,0,0,0,0,1.35739595,15,NA,"Physical sciences and astronomy",0,NA,0,0
879,2014,"female","Medical and Health Sciences",2014,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"tur","N","N",1,1,0,0,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Clinical medicine",6,0,0,1,0,0,0,0,0,0.5479834,19,NA,"Clinical medicine",0,NA,0,0
880,2013,"female","Natural Sciences",2013,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"usa","N","N",4,1,2,1,0,0,0,"first","",1,2013,NA,NA,1,0,0,0,0,"Physical sciences and astronomy",9,0,0,1,0,0,0,0,0,1.2035269,13,NA,"Physical sciences and astronomy",0,NA,0,0
881,2015,"female","Natural Sciences",2015,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"ind","N","N",1,1,0,0,0,0,0,"first","",1,2015,NA,NA,1,0,0,0,0,"Computer and information sciences",2,0,0,1,0,0,0,0,0,0,1,NA,"Computer and information sciences",0,NA,0,0
882,2013,"male","Natural Sciences",2013,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"che","N","N",2,1,1,0,0,0,0,"first","",1,2013,6,NA,1,0,0,0,0,"Biological sciences",2,0,0,1,0,0,0,0,0,2.3654066,18,1,"Biological sciences",0,NA,0,0
883,2013,"female","Medical and Health Sciences",2013,"Q1",1,2,1,2,1,0,0,0,0,0,0,"","",0,1,1,"jpn","N","Y",1,1,0,0,0,0,0,"first","",1,2013,2,20,1,0,0,0,0,"Basic medical research",6,0,0,1,0,0,0,0,0,1.1912982,18,1,"Basic medical research",0,NA,0,0
884,2016,"male","Natural Sciences",2016,"Others",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"bra","N","N",8,4,1,3,0,0,0,"first","2020-08-30",1,2016,NA,NA,2,1,1,0,1,"Earth and related environmental sciences",4,0,0,1,0,0,0,0,0,1.6166854,17,NA,"Earth and related environmental sciences",0,0,0,0
885,2013,"male","Natural Sciences",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"chn","N","N",7,2,2,3,0,0,0,"first","",1,2014,NA,NA,3,2,0,0,0,"Physical sciences and astronomy",5,0,0,1,0,0,0,0,0,0.37162652,17,NA,"Physical sciences and astronomy",0,NA,0,0
886,2014,"female","Medical and Health Sciences",2014,"Q1",1,1,1,1,1,226,213,231,231,1,1,"","",1,1,1,"gbr","N","N",1,1,0,0,1,0,0,"first","2014-07-30",1,2014,NA,NA,1,0,226,0,1,"Clinical medicine",2,1,1,1,4,2,1,1,1,0.7470938,14,NA,"Clinical medicine",0,0,0,0
887,2016,"female","Medical and Health Sciences",2016,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",3,1,0,2,0,0,0,"first","",1,2016,11,15,1,0,0,0,0,"Health sciences",3,0,0,1,0,0,0,0,0,0.89937776,12,1,"Health sciences",0,NA,0,0
888,2014,"male","Medical and Health Sciences",2014,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"swe","N","N",3,2,1,0,0,0,0,"first","",1,2014,11,1,1,0,0,0,0,"Clinical medicine",3,0,0,1,0,0,0,0,0,0.6511966,14,NA,"Clinical medicine",0,NA,0,0
889,2016,"male","Engineering and Technology",2016,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"chn","N","N",3,2,1,0,0,0,0,"first","",1,2016,NA,NA,1,0,0,0,0,"Materials engineering",6,0,0,1,0,0,0,0,0,0.44418916,21,NA,"Materials engineering",0,NA,0,0
890,2013,"male","Natural Sciences",2015,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,3,"chn","N","N",4,1,1,2,0,0,0,"first","2015-04-21",1,2015,5,5,3,2,1,0,1,"Chemical sciences",6,0,0,1,0,0,0,0,0,1.692381,20,1,"Chemical sciences",0,0,0,0
891,2012,"male","Natural Sciences",2012,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",5,1,1,3,0,0,0,"first","",1,2012,12,NA,1,0,0,0,0,"Basic medical research",8,0,0,1,0,0,0,0,0,0.6344051,3,NA,"Basic medical research",0,NA,0,0
892,2012,"male","Engineering and Technology",2012,"Q3",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"mys","N","N",1,1,0,0,0,0,0,"first","",1,2012,9,NA,1,0,0,0,0,"Computer and information sciences",3,0,0,1,0,0,0,0,0,0.3439752,15,NA,"Computer and information sciences",0,NA,0,0
893,2014,"male","Social Sciences",2014,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"mys","N","N",5,2,3,0,0,0,0,"first","",1,2014,NA,NA,2,1,0,0,0,"Humanities",4,0,0,1,0,0,0,0,0,0.36037764,3,1,"Educational sciences",0,NA,0,0
894,2013,"female","Natural Sciences",2013,"Q1",2,2,2,2,1,0,0,0,0,0,0,"","",0,1,1,"nor","Y","Y",1,1,0,0,0,0,0,"first","",1,2013,NA,NA,1,0,0,0,0,"Agricultural Sciences",4,0,0,1,0,0,0,0,0,1.43113185,18,NA,"Agricultural Sciences",0,NA,0,0
895,2014,"female","Medical and Health Sciences",2014,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"swe","N","N",5,1,1,3,0,0,0,"first","2013-07-19",1,2014,NA,NA,1,0,1,0,1,"Clinical medicine",7,0,0,1,0,0,0,0,0,1.1614056,19,1,"Clinical medicine",0,0,0,0
896,2012,"male","Medical and Health Sciences",2012,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",2,1,0,1,0,0,0,"first","",1,2012,9,NA,1,0,0,0,0,"Health sciences",3,0,0,1,0,0,0,0,0,0.24454361,14,NA,"Health sciences",0,NA,0,0
897,2016,"female","Medical and Health Sciences",2016,"Q2",1,1,1,1,1,2,1,2,2,1,1,"","",1,1,1,"che","N","N",3,1,2,0,1,0,0,"first","2016-03-01",1,2016,3,1,1,0,2,0,1,"Clinical medicine",4,0,0,1,0,0,0,0,0,1.3359393,21,NA,"Clinical medicine",0,0,0,0
898,2014,"male","Natural Sciences",2014,"Q3",1,1,1,2,1,NA,NA,0,0,0,0,"","",0,0,1,"chn","N","Y",3,2,1,0,0,0,0,"first","",1,2014,2,4,1,0,0,0,0,"Mathematics",3,0,0,1,0,0,0,0,0,0.49498942,19,1,"Mathematics",0,NA,0,0
899,2016,"male","Engineering and Technology",2017,"Q2",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,0,2,"usa","N","Y",15,4,6,5,0,0,0,"first","",1,2017,6,1,4,3,0,0,0,"Electrical engineering, electronic engineering,  information engineering ",10,0,0,1,0,0,0,0,0,0.8201989,22,NA,"Electrical engineering, electronic engineering,  information engineering ",0,NA,0,0
900,2012,"male","Medical and Health Sciences",2012,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"usa","N","N",1,1,0,0,0,0,0,"first","2012-03-18",1,2012,4,26,1,0,1,0,1,"Clinical medicine",7,0,0,1,0,0,0,0,0,2.3316133,17,NA,"Clinical medicine",0,0,0,0
901,2013,"male","Medical and Health Sciences",2013,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"jpn","N","N",6,3,2,1,0,0,0,"first","",1,2013,3,NA,1,0,0,0,0,"Clinical medicine",8,0,0,1,0,0,0,0,0,1.02253663,18,NA,"Clinical medicine",0,NA,0,1
902,2015,"male","Engineering and Technology",2015,"Q1",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","Y",8,1,1,6,0,0,0,"first","",1,2015,2,10,1,0,0,0,0,"Other engineering and technologies",2,0,0,1,0,0,0,0,0,0.8203035,4,NA,"Other engineering and technologies",0,NA,0,0
903,2015,"female","Natural Sciences",2015,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"chn","N","N",2,1,1,0,0,0,0,"first","2015-08-04",1,2015,11,1,1,0,1,0,1,"Chemical sciences",5,0,0,1,0,0,0,0,0,2.2462854,20,NA,"Chemical sciences",0,1,0,0
904,2015,"female","Medical and Health Sciences",2015,"Q1",1,1,1,1,1,5,4,5,5,1,0,"","",1,1,1,"bra","N","N",2,1,0,1,0,0,0,"first","2015-08-23",1,2015,11,1,1,0,5,0,1,"Basic medical research",10,0,0,1,1,0,1,0,1,1.61925515,17,NA,"Basic medical research",0,0,0,0
905,2014,"male","Medical and Health Sciences",2014,"Q3",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,1,"chn","N","N",3,2,0,1,0,0,0,"first","",1,2014,1,NA,1,0,0,0,0,"Basic medical research",6,0,0,1,0,0,0,0,0,0.49621758,4,NA,"Basic medical research",0,NA,0,0
906,2014,"male","Agricultural Sciences",2016,"Q1",1,1,1,1,1,4,3,4,4,1,0,"","",1,0,3,"gbr","N","N",2,1,0,1,0,0,0,"first","2016-06-06",1,2016,6,1,2,1,4,0,1,"Earth and related environmental sciences",5,0,0,1,0,0,0,0,0,1.74222187,20,1,"Agricultural Sciences",0,0,0,0
907,2013,"male","Natural Sciences",2013,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"ind","N","N",1,1,0,0,0,0,0,"first","",1,2013,4,1,1,0,0,0,0,"Biological sciences",3,0,0,1,0,0,0,0,0,0.62706292,17,1,"Biological sciences",0,NA,0,0
908,2014,"male","Natural Sciences",2014,"Q1",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"fra","N","Y",2,1,0,1,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Computer and information sciences",4,0,0,1,0,0,0,0,0,0.99741864,13,NA,"Computer and information sciences",0,NA,0,0
909,2013,"female","Medical and Health Sciences",2013,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"bra","N","N",2,1,1,0,0,0,0,"first","",1,2013,NA,NA,1,0,0,0,0,"Clinical medicine",6,0,0,1,0,0,0,0,0,1.0369321,13,NA,"Clinical medicine",0,NA,0,0
910,2013,"female","Engineering and Technology",2013,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"dza","N","N",1,1,0,0,0,0,0,"first","2018-07-07",1,2013,9,1,1,0,1,0,1,"Sociology and political science",3,0,0,1,0,0,0,0,0,0.84696675,13,NA,"Sociology and political science",0,0,0,0
911,2016,"male","Medical and Health Sciences",2016,"Q2",1,1,1,1,1,2,1,2,2,1,0,"","",1,1,1,"kor","N","N",1,1,0,0,0,0,0,"first","2015-05-24",1,2016,11,1,1,0,2,0,1,"Health sciences",2,0,0,1,0,0,0,0,0,0.85099593,14,1,"Health sciences",0,0,0,0
912,2015,"female","Natural Sciences",2015,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","",1,2015,12,1,1,0,0,0,0,"Chemical engineering",4,0,0,1,0,0,0,0,0,0.1310703,7,1,"Chemical engineering",0,NA,0,0
